년월,구,법정동,법정동시군구코드,법정동읍면동코드,거래금액(만원),전용면적당 거래금액(만원),법정동코드
202001,강남구,개포동,11680,10300,161583.33333333334,2560.188744423202,1168010300
202001,강남구,논현동,11680,10800,125244.44444444444,1458.0261556618377,1168010800
202001,강남구,대치동,11680,10600,226214.2857142857,2252.3211830076852,1168010600
202001,강남구,도곡동,11680,11800,214590.0,1695.4944270344233,1168011800
202001,강남구,삼성동,11680,10500,186000.0,1992.201476841479,1168010500
202001,강남구,세곡동,11680,11100,114200.0,1554.436519988584,1168011100
202001,강남구,수서동,11680,11500,100200.0,2218.0977589201793,1168011500
202001,강남구,신사동,11680,10700,106571.42857142857,1098.6444958406407,1168010700
202001,강남구,압구정동,11680,11000,290333.3333333333,2511.425505128914,1168011000
202001,강남구,역삼동,11680,10100,82457.5,1269.1314901788337,1168010100
202001,강남구,율현동,11680,11300,130000.0,1275.0098077677521,1168011300
202001,강남구,일원동,11680,11400,167666.66666666666,1964.2543002657167,1168011400
202001,강남구,자곡동,11680,11200,109583.33333333333,1347.548038743414,1168011200
202001,강남구,청담동,11680,10400,112760.0,1989.2655414042742,1168010400
202001,강동구,강일동,11740,11000,79118.18181818182,998.0156164955431,1174011000
202001,강동구,고덕동,11740,10200,110026.66666666667,1453.708541671587,1174010200
202001,강동구,길동,11740,10500,45060.77922077922,959.849451495431,1174010500
202001,강동구,둔촌동,11740,10600,73480.76923076923,954.3014794101812,1174010600
202001,강동구,명일동,11740,10100,99348.0,1253.9012415775092,1174010100
202001,강동구,상일동,11740,10300,66864.28571428571,959.9599229382667,1174010300
202001,강동구,성내동,11740,10800,60499.03846153846,878.5825643548368,1174010800
202001,강동구,암사동,11740,10700,76784.90566037736,1039.5109286284733,1174010700
202001,강동구,천호동,11740,10900,53564.51612903226,997.6083637772005,1174010900
202001,강북구,미아동,11305,10100,54458.25136612022,729.9997522901567,1130510100
202001,강북구,번동,11305,10200,39612.5,607.9158504045838,1130510200
202001,강북구,수유동,11305,10300,32804.166666666664,674.8350759694365,1130510300
202001,강북구,우이동,11305,10400,40000.0,507.6460292459884,1130510400
202001,강서구,가양동,11500,10400,62265.74074074074,1017.576651018537,1150010400
202001,강서구,공항동,11500,10800,50050.0,603.2955110110562,1150010800
