년월,구,법정동,법정동시군구코드,법정동읍면동코드,거래금액(만원),전용면적당 거래금액(만원),법정동코드
202201,강남구,개포동,11680,10300,213142.85714285713,3426.7330892796936,1168010300
202201,강남구,논현동,11680,10800,126213.33333333333,1303.638475561802,1168010800
202201,강남구,대치동,11680,10600,217916.66666666666,2300.764637260614,1168010600
202201,강남구,도곡동,11680,11800,210987.5,2137.820047319381,1168011800
202201,강남구,삼성동,11680,10500,343531.25,2860.7893122520245,1168010500
202201,강남구,수서동,11680,11500,105000.0,3048.7804878048782,1168011500
202201,강남구,신사동,11680,10700,550000.0,2581.5536259094106,1168010700
202201,강남구,압구정동,11680,11000,800000.0,4077.2641557514908,1168011000
202201,강남구,역삼동,11680,10100,148528.57142857142,2039.9361838433567,1168010100
202201,강남구,일원동,11680,11400,236636.5,2525.402491219653,1168011400
202201,강남구,자곡동,11680,11200,114200.0,1910.506102497624,1168011200
202201,강남구,청담동,11680,10400,141333.33333333334,2139.392340418193,1168010400
202201,강동구,강일동,11740,11000,111500.0,1314.3934928680892,1174011000
202201,강동구,고덕동,11740,10200,144800.0,2422.0122104206744,1174010200
202201,강동구,길동,11740,10500,27660.0,842.1815435141159,1174010500
202201,강동구,둔촌동,11740,10600,113500.0,1572.9327238398796,1174010600
202201,강동구,명일동,11740,10100,135666.66666666666,1625.525130403361,1174010100
202201,강동구,상일동,11740,10300,141125.0,1964.8400726750504,1174010300
202201,강동구,성내동,11740,10800,68044.28571428571,1379.6399411064162,1174010800
202201,강동구,암사동,11740,10700,113375.0,1731.2197712043128,1174010700
202201,강동구,천호동,11740,10900,102575.0,1434.5893265585516,1174010900
202201,강북구,미아동,11305,10100,70610.0,966.9402692887849,1130510100
202201,강북구,번동,11305,10200,73875.0,894.3121797692179,1130510200
202201,강북구,수유동,11305,10300,36287.5,695.7461752473391,1130510300
202201,강서구,가양동,11500,10400,86333.33333333333,1525.6690931749952,1150010400
202201,강서구,공항동,11500,10800,87500.0,1029.5328862219085,1150010800
202201,강서구,내발산동,11500,10600,104825.0,1350.284370211024,1150010600
202201,강서구,등촌동,11500,10200,63500.0,1385.6170543674552,1150010200
202201,강서구,마곡동,11500,10500,73559.61538461539,1066.0428101861169,1150010500
202201,강서구,방화동,11500,10900,68000.0,1092.91003243266,1150010900
202201,강서구,염창동,11500,10100,98266.66666666667,938.4745839066039,1150010100
202201,강서구,화곡동,11500,10300,56362.06896551724,878.5063766182845,1150010300
202201,관악구,남현동,11620,10300,80000.0,914.2800028460921,1162010300
202201,관악구,봉천동,11620,10100,65787.5,1143.181099944342,1162010100
202201,관악구,신림동,11620,10200,61339.65517241379,985.0953022897435,1162010200
202201,광진구,광장동,11215,10400,147750.0,1605.829124218536,1121510400
202201,광진구,구의동,11215,10300,120457.14285714286,1476.437052694522,1121510300
202201,광진구,자양동,11215,10500,155000.0,1669.4741198462034,1121510500
202201,광진구,중곡동,11215,10100,13940.0,888.4639898024219,1121510100
202201,광진구,화양동,11215,10700,15950.0,1139.3000866551572,1121510700
202201,구로구,개봉동,11530,10700,82000.0,1146.9473533880403,1153010700
202201,구로구,고척동,11530,10600,64500.0,1054.8623410617558,1153010600
202201,구로구,구로동,11530,10200,43259.21052631579,951.3904479724257,1153010200
202201,구로구,궁동,11530,10900,42329.545454545456,757.2605130444937,1153010900
202201,구로구,신도림동,11530,10100,119566.66666666667,1413.5810532759733,1153010100
202201,구로구,오류동,11530,10800,43637.5,828.6668985829958,1153010800
202201,금천구,가산동,11545,10100,12420.0,975.7311185146049,1154510100
202201,금천구,독산동,11545,10200,62883.333333333336,1083.6406160300664,1154510200
202201,금천구,시흥동,11545,10300,63486.666666666664,837.5538959197994,1154510300
202201,노원구,공릉동,11350,10300,53176.92307692308,985.7361744883583,1135010300
202201,노원구,상계동,11350,10500,68857.35294117648,1056.9027131152889,1135010500
202201,노원구,월계동,11350,10200,68411.11111111111,1211.4699406051423,1135010200
202201,노원구,중계동,11350,10600,84422.22222222222,1223.8258849023416,1135010600
202201,노원구,하계동,11350,10400,67666.66666666667,1190.8497563995477,1135010400
202201,도봉구,도봉동,11320,10800,70000.0,824.1111372733694,1132010800
